"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"74959","SPIRO, OK",,"G",778,"G",4870,"G",21875,81,"SPIRO","OK","LE FLORE"
"74960","STILWELL, OK",,"H",1952,"H",12186,"H",57899,144,"STILWELL","OK","ADAIR"
"74962","VIAN, OK",,"G",219,"G",1105,"G",4523,36,"VIAN","OK","SEQUOYAH"
"74963","WATSON, OK",,"G",34,"G",297,"G",1208,3,"WATSON","OK","MCCURTAIN"
"74964","WATTS, OK",,"G",108,"G",606,"G",2739,17,"WATTS","OK","ADAIR"
"74965","WESTVILLE, OK",,"G",851,"G",8615,"G",26405,51,"WESTVILLE","OK","ADAIR"
"74966","WISTER, OK",,"G",278,"G",1165,"G",4876,49,"WISTER","OK","LE FLORE"
"75001","ADDISON, TX",,"G",31772,"G",539643,"G",2068315,1550,"ADDISON","TX","DALLAS"
"75002","ALLEN, TX",,"G",8002,"G",55181,"G",244810,840,"ALLEN","TX","COLLIN"
"75006","CARROLLTON, TX",,"G",43321,"G",488451,"G",2031206,1908,"CARROLLTON","TX","DALLAS"
"75007","CARROLLTON, TX",,"G",14516,"G",200203,"G",761932,986,"CARROLLTON","TX","DENTON"
"75009","CELINA, TX",,"G",959,"G",5223,"G",25285,128,"CELINA","TX","COLLIN"
"75010","CARROLLTON, TX",,"G",4647,"G",41633,"G",176411,432,"CARROLLTON","TX","DENTON"
"75011","CARROLLTON, TX","E","D",0,"D",0,"D",0,39,"CARROLLTON","TX","DALLAS"
"75013","ALLEN, TX",,"G",12372,"G",104114,"G",453251,945,"ALLEN","TX","COLLIN"
"75014","IRVING, TX","F","D",0,"D",0,"D",0,10,"IRVING","TX","DALLAS"
"75015","IRVING, TX",,"G",266,"G",2472,"G",11756,29,"IRVING","TX","DALLAS"
"75016","IRVING, TX","E","S",0,"H",5563,"H",18171,11,"IRVING","TX","DALLAS"
"75017","IRVING, TX",,"H",77,"G",236,"G",927,7,"IRVING","TX","DALLAS"
"75019","COPPELL, TX",,"G",22796,"G",291604,"G",1206875,1054,"COPPELL","TX","DALLAS"
"75020","DENISON, TX",,"G",9416,"G",70968,"G",309191,508,"DENISON","TX","GRAYSON"
"75021","DENISON, TX",,"G",773,"G",7190,"G",29076,89,"DENISON","TX","GRAYSON"
"75022","FLOWER MOUND, TX",,"G",3411,"G",25383,"G",117458,460,"FLOWER MOUND","TX","DENTON"
"75023","PLANO, TX",,"G",8614,"G",90300,"G",320258,872,"PLANO","TX","COLLIN"
"75024","PLANO, TX",,"G",58319,"G",1327769,"G",4859774,1390,"PLANO","TX","COLLIN"
"75025","PLANO, TX",,"G",3246,"G",23825,"G",111444,628,"PLANO","TX","COLLIN"
"75026","PLANO, TX",,"G",165,"S",0,"H",12156,12,"PLANO","TX","COLLIN"
"75027","FLOWER MOUND, TX","B","S",0,"G",378,"G",1791,13,"FLOWER MOUND","TX","DENTON"
"75028","FLOWER MOUND, TX",,"G",11226,"G",90190,"G",387661,915,"FLOWER MOUND","TX","DENTON"
"75029","LEWISVILLE, TX","C","S",0,"H",603,"G",2304,14,"LEWISVILLE","TX","DENTON"
"75030","ROWLETT, TX","F","D",0,"D",0,"D",0,20,"ROWLETT","TX","DALLAS"
"75032","ROCKWALL, TX",,"G",7001,"G",55644,"G",252869,565,"ROCKWALL","TX","ROCKWALL"
"75033","FRISCO, TX",,"G",280,"G",1499,"G",8080,106,"FRISCO","TX","DENTON"
"75034","FRISCO, TX",,"G",34945,"G",396909,"G",1550564,2098,"FRISCO","TX","DENTON"
"75035","FRISCO, TX",,"G",3754,"G",28477,"G",131429,518,"FRISCO","TX","COLLIN"
"75037","IRVING, TX","B","D",0,"D",0,"D",0,2,"IRVING","TX","DALLAS"
"75038","IRVING, TX",,"G",36807,"G",545064,"G",1958517,1019,"IRVING","TX","DALLAS"
"75039","IRVING, TX",,"G",44449,"G",1306466,"G",5042335,758,"IRVING","TX","DALLAS"
"75040","GARLAND, TX",,"G",12273,"G",75581,"G",336723,900,"GARLAND","TX","DALLAS"
"75041","GARLAND, TX",,"G",16984,"G",141034,"G",617357,878,"GARLAND","TX","DALLAS"
"75042","GARLAND, TX",,"G",18531,"G",200302,"G",852277,834,"GARLAND","TX","DALLAS"
"75043","GARLAND, TX",,"G",8098,"G",45944,"G",194546,652,"GARLAND","TX","DALLAS"
"75044","GARLAND, TX",,"H",4292,"H",28909,"G",90697,380,"GARLAND","TX","DALLAS"
"75045","GARLAND, TX",,"H",77,"H",504,"H",2543,9,"GARLAND","TX","DALLAS"
"75046","GARLAND, TX",,"G",45,"G",277,"G",1325,9,"GARLAND","TX","DALLAS"
"75047","GARLAND, TX","C","S",0,"H",848,"H",3399,8,"GARLAND","TX","DALLAS"
"75048","SACHSE, TX",,"G",1166,"G",6883,"G",29674,193,"SACHSE","TX","DALLAS"
"75049","GARLAND, TX",,"H",32,"G",226,"G",1143,9,"GARLAND","TX","DALLAS"
"75050","GRAND PRAIRIE, TX",,"G",29299,"G",309592,"G",1320911,1193,"GRAND PRAIRIE","TX","DALLAS"
"75051","GRAND PRAIRIE, TX",,"H",13102,"H",147675,"H",648247,532,"GRAND PRAIRIE","TX","DALLAS"
"75052","GRAND PRAIRIE, TX",,"G",10292,"G",83247,"G",352098,699,"GRAND PRAIRIE","TX","DALLAS"
"75053","GRAND PRAIRIE, TX",,"G",1066,"G",15951,"G",61414,20,"GRAND PRAIRIE","TX","DALLAS"
"75054","GRAND PRAIRIE, TX",,"G",122,"G",712,"G",3581,44,"GRAND PRAIRIE","TX","DALLAS"
"75056","THE COLONY, TX",,"G",6702,"G",53669,"G",227850,587,"THE COLONY","TX","DENTON"
"75057","LEWISVILLE, TX",,"G",12510,"G",139866,"G",610063,704,"LEWISVILLE","TX","DENTON"
"75058","GUNTER, TX",,"H",335,"H",2231,"H",9218,36,"GUNTER","TX","GRAYSON"
"75060","IRVING, TX",,"G",6077,"G",60282,"G",256803,497,"IRVING","TX","DALLAS"
"75061","IRVING, TX",,"G",16712,"G",164503,"G",718188,930,"IRVING","TX","DALLAS"
"75062","IRVING, TX",,"G",29323,"G",339809,"G",1287525,1319,"IRVING","TX","DALLAS"
"75063","IRVING, TX",,"G",46766,"G",721550,"G",2840281,1392,"IRVING","TX","DALLAS"
"75065","LAKE DALLAS, TX",,"H",1800,"G",12691,"G",53908,150,"LAKE DALLAS","TX","DENTON"
"75067","LEWISVILLE, TX",,"G",30664,"G",313739,"G",1129952,1266,"LEWISVILLE","TX","DENTON"
"75068","LITTLE ELM, TX",,"G",1807,"G",11852,"G",53210,253,"LITTLE ELM","TX","DENTON"
"75069","MCKINNEY, TX",,"G",18401,"G",218791,"G",888914,990,"MCKINNEY","TX","COLLIN"
"75070","MCKINNEY, TX",,"G",14366,"G",125135,"G",495414,1071,"MCKINNEY","TX","COLLIN"
"75071","MCKINNEY, TX",,"G",4781,"G",36821,"G",163516,472,"MCKINNEY","TX","COLLIN"
"75074","PLANO, TX",,"G",28360,"G",317836,"G",1332490,1753,"PLANO","TX","COLLIN"
"75075","PLANO, TX",,"G",25072,"G",306600,"G",1265918,1387,"PLANO","TX","COLLIN"
"75076","POTTSBORO, TX",,"G",802,"G",4593,"G",20412,127,"POTTSBORO","TX","GRAYSON"
"75077","LEWISVILLE, TX",,"G",4735,"G",28460,"G",130472,552,"LEWISVILLE","TX","DENTON"
"75078","PROSPER, TX",,"G",1228,"G",7988,"G",37354,186,"PROSPER","TX","COLLIN"
"75080","RICHARDSON, TX",,"G",25851,"G",367971,"G",1445984,1553,"RICHARDSON","TX","DALLAS"
"75081","RICHARDSON, TX",,"G",28118,"G",355891,"G",1431573,1621,"RICHARDSON","TX","DALLAS"
"75082","RICHARDSON, TX",,"G",22684,"G",498009,"G",1829425,541,"RICHARDSON","TX","DALLAS"
"75083","RICHARDSON, TX",,"G",308,"G",2119,"G",8144,35,"RICHARDSON","TX","DALLAS"
"75085","RICHARDSON, TX",,"G",51,"G",147,"G",586,10,"RICHARDSON","TX","DALLAS"
"75086","PLANO, TX",,"H",235,"S",0,"H",13388,33,"PLANO","TX","COLLIN"
"75087","ROCKWALL, TX",,"G",9413,"G",60276,"G",263431,864,"ROCKWALL","TX","ROCKWALL"
"75088","ROWLETT, TX",,"G",5579,"G",41438,"G",185704,561,"ROWLETT","TX","DALLAS"
"75089","ROWLETT, TX",,"G",1469,"G",8153,"G",35798,214,"ROWLETT","TX","DALLAS"
"75090","SHERMAN, TX",,"G",15911,"G",133855,"G",514360,820,"SHERMAN","TX","GRAYSON"
"75091","SHERMAN, TX",,"G",365,"G",2209,"G",8928,37,"SHERMAN","TX","GRAYSON"
"75092","SHERMAN, TX",,"G",6446,"G",51105,"G",214445,389,"SHERMAN","TX","GRAYSON"
"75093","PLANO, TX",,"G",39334,"G",499171,"G",2034703,2233,"PLANO","TX","COLLIN"
"75094","PLANO, TX",,"G",2024,"G",11708,"G",53436,295,"PLANO","TX","COLLIN"
"75097","WESTON, TX",,"G",5,"G",5,"G",30,3,"WESTON","TX","COLLIN"
"75098","WYLIE, TX",,"G",6756,"G",49871,"G",231166,602,"WYLIE","TX","COLLIN"
"75099","COPPELL, TX","A","D",0,"D",0,"D",0,1,"COPPELL","TX","DALLAS"
"75101","BARDWELL, TX","B","D",0,"D",0,"D",0,7,"BARDWELL","TX","ELLIS"
"75102","BARRY, TX",,"G",114,"G",744,"G",3681,13,"BARRY","TX","NAVARRO"
"75103","CANTON, TX",,"G",3167,"G",20673,"G",88016,321,"CANTON","TX","VAN ZANDT"
"75104","CEDAR HILL, TX",,"G",8866,"G",50824,"G",221686,661,"CEDAR HILL","TX","DALLAS"
"75105","CHATFIELD, TX","A","D",0,"D",0,"D",0,1,"CHATFIELD","TX","NAVARRO"
"75106","CEDAR HILL, TX",,"G",621,"G",4764,"G",20691,25,"CEDAR HILL","TX","DALLAS"
"75109","CORSICANA, TX",,"G",944,"G",9154,"G",38491,60,"CORSICANA","TX","NAVARRO"
"75110","CORSICANA, TX",,"G",9375,"G",60114,"G",257074,699,"CORSICANA","TX","NAVARRO"
"75114","CRANDALL, TX",,"H",409,"G",2383,"G",11236,55,"CRANDALL","TX","KAUFMAN"
"75115","DESOTO, TX",,"G",11386,"G",83786,"G",364840,714,"DESOTO","TX","DALLAS"
"75116","DUNCANVILLE, TX",,"G",4797,"G",25903,"G",112662,435,"DUNCANVILLE","TX","DALLAS"
"75117","EDGEWOOD, TX",,"G",447,"H",2848,"H",12032,52,"EDGEWOOD","TX","VAN ZANDT"
"75118","ELMO, TX","A","D",0,"D",0,"D",0,1,"ELMO","TX","KAUFMAN"
"75119","ENNIS, TX",,"G",6697,"G",54517,"G",225005,476,"ENNIS","TX","ELLIS"
"75120","ENNIS, TX",,"H",1176,"H",9884,"H",39740,24,"ENNIS","TX","ELLIS"
"75121","COPEVILLE, TX","A","D",0,"D",0,"D",0,2,"COPEVILLE","TX","COLLIN"
"75123","DESOTO, TX",,"H",24,"G",148,"G",857,12,"DESOTO","TX","DALLAS"
"75124","EUSTACE, TX",,"G",219,"H",2161,"H",7844,40,"EUSTACE","TX","HENDERSON"
"75125","FERRIS, TX",,"H",984,"H",7496,"H",31926,82,"FERRIS","TX","ELLIS"
"75126","FORNEY, TX",,"G",4410,"H",36320,"H",163394,431,"FORNEY","TX","KAUFMAN"
"75127","FRUITVALE, TX",,"G",31,"H",120,"H",502,10,"FRUITVALE","TX","VAN ZANDT"
"75132","FATE, TX",,"G",92,"G",610,"G",2592,15,"FATE","TX","ROCKWALL"
"75134","LANCASTER, TX",,"G",4733,"G",35664,"G",153162,149,"LANCASTER","TX","DALLAS"
"75135","CADDO MILLS, TX",,"G",531,"G",4047,"G",17362,85,"CADDO MILLS","TX","HUNT"
"75137","DUNCANVILLE, TX",,"G",3825,"G",25927,"G",113040,260,"DUNCANVILLE","TX","DALLAS"
"75138","DUNCANVILLE, TX",,"G",54,"G",411,"G",1844,10,"DUNCANVILLE","TX","DALLAS"
"75140","GRAND SALINE, TX",,"H",1221,"H",9950,"H",40967,100,"GRAND SALINE","TX","VAN ZANDT"
"75141","HUTCHINS, TX",,"G",2395,"G",18355,"G",80036,84,"HUTCHINS","TX","DALLAS"
"75142","KAUFMAN, TX",,"G",3440,"G",23097,"G",100822,281,"KAUFMAN","TX","KAUFMAN"
"75143","KEMP, TX",,"G",1243,"G",5971,"G",25657,176,"KEMP","TX","KAUFMAN"
"75144","KERENS, TX",,"G",320,"G",2155,"G",9465,33,"KERENS","TX","NAVARRO"
"75146","LANCASTER, TX",,"G",3731,"G",26908,"G",110850,245,"LANCASTER","TX","DALLAS"
"75147","MABANK, TX",,"G",1860,"G",11122,"G",53598,150,"MABANK","TX","KAUFMAN"
"75148","MALAKOFF, TX",,"G",805,"G",4874,"G",19947,85,"MALAKOFF","TX","HENDERSON"
"75149","MESQUITE, TX",,"G",14179,"G",115071,"G",481178,719,"MESQUITE","TX","DALLAS"
"75150","MESQUITE, TX",,"G",19692,"G",120931,"G",503819,1232,"MESQUITE","TX","DALLAS"
"75151","CORSICANA, TX",,"G",1335,"G",10194,"G",50235,34,"CORSICANA","TX","NAVARRO"
"75152","PALMER, TX",,"G",263,"G",2023,"G",10977,38,"PALMER","TX","ELLIS"
"75153","POWELL, TX","B","S",0,"G",169,"H",799,8,"POWELL","TX","NAVARRO"
"75154","RED OAK, TX",,"G",2854,"G",15243,"G",65663,360,"RED OAK","TX","ELLIS"
"75155","RICE, TX",,"G",129,"G",911,"G",4044,16,"RICE","TX","NAVARRO"
"75156","MABANK, TX",,"H",1922,"H",10845,"H",43790,213,"MABANK","TX","HENDERSON"
"75157","ROSSER, TX",,"G",82,"G",812,"G",2401,6,"ROSSER","TX","KAUFMAN"
"75158","SCURRY, TX",,"G",101,"G",688,"G",3305,33,"SCURRY","TX","KAUFMAN"
"75159","SEAGOVILLE, TX",,"H",2634,"G",18234,"G",77710,223,"SEAGOVILLE","TX","DALLAS"
"75160","TERRELL, TX",,"G",9477,"G",79902,"G",326622,571,"TERRELL","TX","KAUFMAN"
"75161","TERRELL, TX",,"G",297,"G",1962,"G",10212,49,"TERRELL","TX","KAUFMAN"
"75163","TRINIDAD, TX",,"G",70,"G",918,"G",3269,16,"TRINIDAD","TX","HENDERSON"
"75164","JOSEPHINE, TX",,"H",28,"G",108,"G",411,8,"JOSEPHINE","TX","COLLIN"
"75165","WAXAHACHIE, TX",,"G",11879,"G",84417,"G",378892,797,"WAXAHACHIE","TX","ELLIS"
"75166","LAVON, TX",,"G",192,"G",1083,"G",4869,44,"LAVON","TX","COLLIN"
"75167","WAXAHACHIE, TX",,"H",1877,"H",16277,"G",67972,96,"WAXAHACHIE","TX","ELLIS"
"75168","WAXAHACHIE, TX",,"G",465,"G",3614,"G",17100,20,"WAXAHACHIE","TX","ELLIS"
"75169","WILLS POINT, TX",,"G",1481,"G",8591,"G",36667,176,"WILLS POINT","TX","VAN ZANDT"
"75172","WILMER, TX",,"G",415,"G",3349,"H",16542,31,"WILMER","TX","DALLAS"
"75173","NEVADA, TX",,"H",131,"G",812,"G",3880,41,"NEVADA","TX","COLLIN"
"75180","BALCH SPRINGS, TX",,"G",3884,"G",26997,"G",114946,266,"BALCH SPRINGS","TX","DALLAS"
"75181","MESQUITE, TX",,"G",1070,"G",7142,"G",33350,141,"MESQUITE","TX","DALLAS"
"75182","SUNNYVALE, TX",,"G",2898,"G",25536,"G",114534,142,"SUNNYVALE","TX","DALLAS"
"75185","MESQUITE, TX",,"H",86,"G",501,"G",2262,18,"MESQUITE","TX","DALLAS"
"75187","MESQUITE, TX",,"G",36,"G",318,"G",1343,4,"MESQUITE","TX","DALLAS"
"75189","ROYSE CITY, TX",,"G",2321,"G",15895,"G",72595,245,"ROYSE CITY","TX","ROCKWALL"
"75201","DALLAS, TX",,"G",57777,"G",1709196,"G",6236882,2036,"DALLAS","TX","DALLAS"
"75202","DALLAS, TX",,"G",16783,"G",421033,"G",1330720,658,"DALLAS","TX","DALLAS"
"75203","DALLAS, TX",,"G",7282,"G",75509,"G",312641,239,"DALLAS","TX","DALLAS"
"75204","DALLAS, TX",,"G",19672,"G",287063,"G",1239506,1136,"DALLAS","TX","DALLAS"
"75205","DALLAS, TX",,"G",9155,"G",101088,"G",429509,997,"DALLAS","TX","DALLAS"
"75206","DALLAS, TX",,"G",22742,"G",259099,"G",1065260,1455,"DALLAS","TX","DALLAS"
"75207","DALLAS, TX",,"G",20134,"G",216096,"G",911766,1104,"DALLAS","TX","DALLAS"
"75208","DALLAS, TX",,"G",8986,"G",72076,"G",322008,716,"DALLAS","TX","DALLAS"
"75209","DALLAS, TX",,"G",6629,"G",76460,"G",319103,481,"DALLAS","TX","DALLAS"
"75210","DALLAS, TX",,"G",1125,"G",7771,"G",34371,95,"DALLAS","TX","DALLAS"
"75211","DALLAS, TX",,"G",16098,"G",179681,"G",717986,515,"DALLAS","TX","DALLAS"
"75212","DALLAS, TX",,"G",9723,"G",85905,"G",378884,419,"DALLAS","TX","DALLAS"
"75214","DALLAS, TX",,"G",5555,"G",38766,"G",173507,616,"DALLAS","TX","DALLAS"
"75215","DALLAS, TX",,"G",6029,"G",68482,"G",308945,327,"DALLAS","TX","DALLAS"
"75216","DALLAS, TX","I","D",0,"D",0,"D",0,292,"DALLAS","TX","DALLAS"
"75217","DALLAS, TX",,"G",5150,"G",33151,"G",141874,515,"DALLAS","TX","DALLAS"
"75218","DALLAS, TX",,"G",6592,"G",48757,"G",211537,577,"DALLAS","TX","DALLAS"
"75219","DALLAS, TX",,"G",18295,"G",240639,"G",1030301,1246,"DALLAS","TX","DALLAS"
"75220","DALLAS, TX",,"G",20488,"G",181004,"G",771831,1218,"DALLAS","TX","DALLAS"
"75221","DALLAS, TX",,"G",695,"G",4386,"G",17192,16,"DALLAS","TX","DALLAS"
"75222","DALLAS, TX",,"G",309,"G",3280,"G",14456,19,"DALLAS","TX","DALLAS"
"75223","DALLAS, TX",,"H",2559,"H",22561,"H",104537,163,"DALLAS","TX","DALLAS"
"75224","DALLAS, TX",,"G",4018,"G",24869,"G",104485,356,"DALLAS","TX","DALLAS"
"75225","DALLAS, TX",,"G",17242,"G",263992,"G",1013027,1526,"DALLAS","TX","DALLAS"
"75226","DALLAS, TX",,"G",5387,"H",81177,"H",312154,366,"DALLAS","TX","DALLAS"
"75227","DALLAS, TX",,"G",7864,"G",60548,"G",263807,445,"DALLAS","TX","DALLAS"
"75228","DALLAS, TX",,"G",9620,"G",65417,"G",286930,653,"DALLAS","TX","DALLAS"
"75229","DALLAS, TX",,"G",24236,"G",208296,"G",940684,1640,"DALLAS","TX","DALLAS"
"75230","DALLAS, TX",,"G",15883,"G",182676,"G",778413,1217,"DALLAS","TX","DALLAS"
"75231","DALLAS, TX",,"G",26306,"G",323865,"G",1430346,1422,"DALLAS","TX","DALLAS"
"75232","DALLAS, TX",,"G",2629,"G",13178,"G",72366,200,"DALLAS","TX","DALLAS"
"75233","DALLAS, TX",,"G",2148,"G",17023,"G",62042,102,"DALLAS","TX","DALLAS"
"75234","DALLAS, TX",,"G",35967,"G",506275,"G",2025991,1499,"DALLAS","TX","DALLAS"
"75235","DALLAS, TX",,"G",36345,"G",508540,"G",2116817,741,"DALLAS","TX","DALLAS"
"75236","DALLAS, TX",,"H",7620,"H",64710,"H",284138,188,"DALLAS","TX","DALLAS"
"75237","DALLAS, TX",,"G",10291,"G",87478,"G",362162,440,"DALLAS","TX","DALLAS"
"75238","DALLAS, TX",,"G",13152,"G",119382,"G",518161,874,"DALLAS","TX","DALLAS"
"75240","DALLAS, TX",,"G",37539,"G",732472,"G",2814722,1674,"DALLAS","TX","DALLAS"
"75241","DALLAS, TX",,"G",2619,"G",20260,"G",86429,161,"DALLAS","TX","DALLAS"
"75242","DALLAS, TX",,"H",240,"H",2400,"H",10381,10,"DALLAS","TX","DALLAS"
"75243","DALLAS, TX",,"G",42061,"G",695520,"G",2761487,1507,"DALLAS","TX","DALLAS"
"75244","DALLAS, TX",,"G",24708,"G",326287,"G",1345046,1151,"DALLAS","TX","DALLAS"
"75245","DALLAS, TX",,"G",30,"G",272,"G",1131,5,"DALLAS","TX","DALLAS"
"75246","DALLAS, TX","J","D",0,"D",0,"D",0,242,"DALLAS","TX","DALLAS"
"75247","DALLAS, TX",,"G",37947,"G",394056,"G",1688230,1110,"DALLAS","TX","DALLAS"
"75248","DALLAS, TX",,"G",10993,"G",140008,"G",590916,1068,"DALLAS","TX","DALLAS"
"75249","DALLAS, TX",,"H",233,"H",1418,"H",5725,41,"DALLAS","TX","DALLAS"
"75250","DALLAS, TX",,"G",31,"G",364,"G",1553,6,"DALLAS","TX","DALLAS"
"75251","DALLAS, TX",,"G",11801,"G",203066,"G",907547,512,"DALLAS","TX","DALLAS"
"75252","DALLAS, TX",,"G",12715,"G",167635,"G",719914,766,"DALLAS","TX","COLLIN"
"75253","DALLAS, TX",,"G",807,"G",4998,"G",22176,95,"DALLAS","TX","DALLAS"
"75254","DALLAS, TX",,"G",16722,"G",339876,"G",1307291,940,"DALLAS","TX","DALLAS"
"75258","DALLAS, TX",,"G",161,"G",1671,"G",7113,19,"DALLAS","TX","DALLAS"
"75260","DALLAS, TX","A","D",0,"D",0,"D",0,1,"DALLAS","TX","DALLAS"
"75261","DALLAS, TX",,"G",30831,"G",399868,"G",1636423,349,"DALLAS","TX","DALLAS"
"75262","DALLAS, TX","A","D",0,"D",0,"D",0,1,"DALLAS","TX","DALLAS"
"75265","DALLAS, TX","B","D",0,"D",0,"D",0,4,"DALLAS","TX","DALLAS"
"75266","DALLAS, TX",,"G",569,"G",14331,"G",64743,12,"DALLAS","TX","DALLAS"
"75270","DALLAS, TX",,"H",2776,"H",65120,"H",307105,49,"DALLAS","TX","DALLAS"
"75275","DALLAS, TX","H","D",0,"D",0,"D",0,18,"DALLAS","TX","DALLAS"
"75277","DALLAS, TX","A","D",0,"D",0,"D",0,2,"DALLAS","TX","DALLAS"
"75283","DALLAS, TX","A","D",0,"D",0,"D",0,1,"DALLAS","TX","DALLAS"
"75284","DALLAS, TX","B","D",0,"D",0,"D",0,5,"DALLAS","TX","DALLAS"
"75287","DALLAS, TX",,"G",7125,"G",73923,"G",314972,638,"DALLAS","TX","COLLIN"
"75301","DALLAS, TX","H","D",0,"D",0,"D",0,13,"DALLAS","TX","DALLAS"
"75312","DALLAS, TX","A","D",0,"D",0,"D",0,2,"DALLAS","TX","DALLAS"
"75313","DALLAS, TX","A","D",0,"D",0,"D",0,1,"DALLAS","TX","DALLAS"
"75315","DALLAS, TX",,"G",67,"G",418,"G",2141,9,"DALLAS","TX","DALLAS"
"75320","DALLAS, TX","A","D",0,"D",0,"D",0,2,"DALLAS","TX","DALLAS"
"75323","DALLAS, TX","B","D",0,"D",0,"D",0,2,"DALLAS","TX","DALLAS"
"75326","DALLAS, TX","A","D",0,"D",0,"D",0,1,"DALLAS","TX","DALLAS"
"75336","DALLAS, TX","B","D",0,"D",0,"D",0,5,"DALLAS","TX","DALLAS"
"75339","DALLAS, TX","B","D",0,"D",0,"D",0,3,"DALLAS","TX","DALLAS"
"75342","DALLAS, TX","B","S",0,"H",916,"G",3547,23,"DALLAS","TX","DALLAS"
"75354","DALLAS, TX",,"G",133,"G",1278,"G",5801,12,"DALLAS","TX","DALLAS"
"75355","DALLAS, TX",,"G",37,"G",189,"G",1005,4,"DALLAS","TX","DALLAS"
"75356","DALLAS, TX",,"H",257,"H",2426,"H",11572,15,"DALLAS","TX","DALLAS"
"75357","DALLAS, TX","B","D",0,"D",0,"D",0,3,"DALLAS","TX","DALLAS"
"75359","DALLAS, TX","A","D",0,"D",0,"D",0,1,"DALLAS","TX","DALLAS"
"75360","DALLAS, TX",,"G",75,"G",1128,"G",5488,11,"DALLAS","TX","DALLAS"
"75367","DALLAS, TX",,"G",17,"G",706,"G",1827,6,"DALLAS","TX","DALLAS"
"75370","DALLAS, TX",,"G",34,"G",180,"G",728,14,"DALLAS","TX","DALLAS"
"75371","DALLAS, TX","A","D",0,"D",0,"D",0,2,"DALLAS","TX","DALLAS"
"75372","DALLAS, TX",,"G",17,"G",127,"G",299,4,"DALLAS","TX","DALLAS"
"75374","DALLAS, TX",,"G",104,"G",1230,"G",6451,17,"DALLAS","TX","DALLAS"
"75376","DALLAS, TX","C","D",0,"D",0,"D",0,4,"DALLAS","TX","DALLAS"
"75378","DALLAS, TX","A","D",0,"D",0,"D",0,1,"DALLAS","TX","DALLAS"
"75379","DALLAS, TX",,"G",35,"G",339,"G",1508,15,"DALLAS","TX","DALLAS"
"75380","DALLAS, TX",,"G",158,"G",2000,"G",9140,21,"DALLAS","TX","DALLAS"
"75381","DALLAS, TX",,"H",100,"G",765,"G",2785,13,"DALLAS","TX","DALLAS"
"75382","DALLAS, TX","B","D",0,"D",0,"D",0,7,"DALLAS","TX","DALLAS"
"75390","DALLAS, TX",,"G",143,"G",989,"G",4285,9,"DALLAS","TX","DALLAS"
"75397","DALLAS, TX","B","D",0,"D",0,"D",0,3,"DALLAS","TX","DALLAS"
"75401","GREENVILLE, TX",,"G",4821,"G",37907,"G",159687,347,"GREENVILLE","TX","HUNT"
"75402","GREENVILLE, TX",,"G",11180,"G",138289,"G",568725,418,"GREENVILLE","TX","HUNT"
"75403","GREENVILLE, TX",,"G",521,"H",7180,"H",24551,35,"GREENVILLE","TX","HUNT"
"75404","GREENVILLE, TX",,"G",20,"S",0,"H",689,10,"GREENVILLE","TX","HUNT"
"75407","PRINCETON, TX",,"G",889,"G",5323,"G",24842,122,"PRINCETON","TX","COLLIN"
"75409","ANNA, TX",,"G",820,"G",5289,"G",22352,102,"ANNA","TX","COLLIN"
"75410","ALBA, TX",,"G",238,"G",1008,"G",4615,52,"ALBA","TX","WOOD"
"75411","ARTHUR CITY, TX",,"G",23,"H",94,"H",493,7,"ARTHUR CITY","TX","LAMAR"
"75412","BAGWELL, TX","A","D",0,"D",0,"D",0,1,"BAGWELL","TX","RED RIVER"
"75413","BAILEY, TX",,"G",7,"G",24,"G",97,4,"BAILEY","TX","FANNIN"
"75414","BELLS, TX",,"G",186,"G",1292,"G",4934,30,"BELLS","TX","GRAYSON"
"75416","BLOSSOM, TX",,"H",160,"H",952,"H",4463,34,"BLOSSOM","TX","LAMAR"
"75417","BOGATA, TX",,"G",242,"G",1663,"H",6878,29,"BOGATA","TX","RED RIVER"
"75418","BONHAM, TX",,"G",3299,"G",25181,"G",104868,264,"BONHAM","TX","FANNIN"
"75420","BRASHEAR, TX",,"G",68,"G",227,"G",986,10,"BRASHEAR","TX","HOPKINS"
"75421","BROOKSTON, TX","B","S",0,"S",0,"H",639,11,"BROOKSTON","TX","LAMAR"
"75422","CAMPBELL, TX",,"G",118,"G",753,"G",3169,26,"CAMPBELL","TX","HUNT"
"75423","CELESTE, TX","C","D",0,"D",0,"D",0,21,"CELESTE","TX","HUNT"
"75424","BLUE RIDGE, TX",,"G",88,"G",471,"G",2315,31,"BLUE RIDGE","TX","COLLIN"
"75425","CHICOTA, TX","A","D",0,"D",0,"D",0,2,"CHICOTA","TX","LAMAR"
"75426","CLARKSVILLE, TX",,"G",1045,"G",6673,"G",28678,107,"CLARKSVILLE","TX","RED RIVER"
"75428","COMMERCE, TX",,"G",2131,"G",15443,"G",66182,152,"COMMERCE","TX","HUNT"
"75429","COMMERCE, TX","C","S",0,"H",776,"H",3109,10,"COMMERCE","TX","HUNT"
"75431","COMO, TX",,"H",246,"G",1663,"G",8062,25,"COMO","TX","HOPKINS"
"75432","COOPER, TX",,"G",598,"G",1955,"G",8277,49,"COOPER","TX","DELTA"
"75433","CUMBY, TX",,"G",169,"G",1076,"G",5497,26,"CUMBY","TX","HOPKINS"
